FIN-ID #,ORGANIZATION,NAME OF EVENT,DATE,VENUE,AWARDED,TRANSACTION ID,UPDATED
21512,Association for Computing Machinery (ACM),ACM Cafe - Valentine's Day,02/14/2024 12:00 AM,CSE 1202,$157.15,,12/15/2023 11:15:27 PM
21592,Catholic Community - Newman Center Parish,Ash Wednesday Catholic Mass,02/14/2024 12:00 AM,Institute of Americas - Hojel Auditorium,$715.00,,1/12/2024 7:29:56 PM
21596,Rack N’ Roll (The Pocket Billiards Club @ UC San Diego),Billiards Exhibition and Workshop with Abram Diaz,02/14/2024 12:00 AM,Price Center Game Room - Reservation CONF#212218,$550.00,,1/12/2024 9:15:34 PM
* 21488,Chinese Students and Scholars Association,CSSA at UC San Diego Chinese New Year Gala,02/15/2024 12:00 AM,Price Center Ballroom AB,"$1,875.00",,12/14/2023 12:23:20 AM
21486,Muslim Student Association,Islam Awareness Week Night 4,02/15/2024 12:00 AM,Multipurpose Room,"$1,997.91",,12/15/2023 10:19:36 PM
21502,Association for Computing Machinery (ACM),Portfolio Power-Up 101,02/15/2024 12:00 AM,Room 2315,$349.97,,12/15/2023 3:47:06 PM
21503,Muslim Student Association,Islam Awareness Week Day 4 Tabling,02/15/2024 12:00 AM,Library Walk,$902.83,,12/15/2023 11:47:13 PM
21504,American Medical Student Association,Pre-med Opportunities Symposium,02/15/2024 12:00 AM,Price Center - Theater,$600.00,,12/15/2023 4:58:57 PM
21506,Society of Hispanic Students in Law,Week 6 Community Healing Platica,02/15/2024 12:00 AM,Raza resource Center Room 104,$195.18,,12/15/2023 10:34:27 PM
21598,Undergraduate Women in Computing at UC San Diego,BPC Commit(tea) Work Day,02/15/2024 12:00 AM,Qualcomm Room,$74.67,,1/12/2024 10:07:29 PM
21603,Undergraduate Women in Computing at UC San Diego,GBM #2,02/15/2024 12:00 AM,ASML Room,$589.20,,1/12/2024 10:29:20 PM
21621,Turkish Undergrad Organization,TUO Game Night,02/15/2024 12:00 AM,Price Center Governance Chambers,$345.56,,1/14/2024 11:10:26 PM
21505,Muslim Student Association,Islam Awareness Week Open Jumu'ah Prayer,02/16/2024 12:00 AM,Warren Student Activities Center,$594.78,,12/15/2023 10:33:41 PM
21491,Anime & Manga Enthusiasts at UC San Diego,AnimeFest 2024,02/17/2024 12:00 AM,Price Center,"$5,036.53",,12/15/2023 12:42:01 AM
21544,Pakistani Student Association,Mock Mehndi,02/18/2024 12:00 AM,Stage Room and Patio,"$2,000.00",,1/5/2024 9:02:11 PM
21510,Association for Computing Machinery (ACM),Product Management @ Google,02/19/2024 12:00 AM,Qualcomm Room,$323.26,,12/15/2023 11:09:57 PM
21538,Undergraduate Women in Computing at UC San Diego,Project Teams Meetup,02/19/2024 12:00 AM,ASML Room,$293.76,,1/5/2024 7:03:32 PM
21591,Undergraduate Women in Computing at UC San Diego,Project Teams Meetup,02/19/2024 12:00 AM,ASML Room,$293.76,,1/12/2024 7:21:41 PM
21478,UNICEF Club @ UC San Diego,UNICEF Club Social Justice Day,02/20/2024 12:00 AM,Price Center West- Marshall College Room,$187.49,,12/11/2023 9:45:55 PM
21568,Tritones at UC San Diego,Mock ICCA,02/20/2024 12:00 AM,Mandeville Auditorium,"$2,000.00",,1/12/2024 11:27:24 PM
21577,Association for Computing Machinery (ACM),Nitya flex placeholder,02/20/2024 12:00 AM,Qualcomm Room,$323.25,,1/12/2024 8:26:02 PM
21594,Association for Computing Machinery (ACM),ACM Cafe,02/20/2024 12:00 AM,DIB 208,$452.49,,1/12/2024 8:51:20 PM
* 21517,Tau Sigma,Tau Sigma Tie Dye,02/21/2024 12:00 AM,Student Center courtyard,$166.98,,12/18/2023 4:58:46 PM
21439,Ahlul-Bayt Student Association,ABSA Giveaway,02/21/2024 12:00 AM,Green Table Room,$596.00,,12/6/2023 11:29:55 PM
21440,International Society for Pharmaceutical Engineers (ISPE),ISPE GBM #3,02/21/2024 12:00 AM,Price Center ERC Room,$96.17,,12/7/2023 8:52:20 AM
21492,Student Entrepreneurs Network,Entrepreneur at the Table,02/21/2024 12:00 AM,Rady Sky Pavillion,$100.00,,12/14/2023 8:04:24 PM
21509,American Institute of Chemical Engineers (AIChE),Arts and Crafts Social Night,02/21/2024 12:00 AM,SME 248,$129.14,,12/15/2023 11:08:27 PM
21547,"Women's Network at UC San Diego, The",Women’s Network Galentine’s and Card Making,02/21/2024 12:00 AM,Stage Room,$370.00,,1/5/2024 11:36:58 PM
21573,Association for Computing Machinery (ACM),AI Workshop #3,02/21/2024 12:00 AM,Qualcomm Room,$588.78,,1/12/2024 1:15:49 PM
21593,Institute of Electrical and Electronics Engineers (IEEE),Figma 202: Introduction to Prototyping,02/21/2024 12:00 AM,Henry Booker Room,$295.94,,1/12/2024 8:47:24 PM
* 21579,Pre-Pharmacy Society @ UC San Diego,American Pharmacists Association Workshop,02/22/2024 12:00 AM,Skaggs School of Pharmacy HSEC Classrooms 2+3,$343.61,,1/12/2024 9:57:30 PM
21489,Music and Memory at UC San Diego,Mingxin Deng,02/22/2024 12:00 AM,Price Center - Warren College Room,$493.17,,12/14/2023 8:12:09 AM
21507,Triton Quantitative Trading,Algorithmic Trading Workshop,02/22/2024 12:00 AM,CSE B225,$195.11,,12/15/2023 10:41:05 PM
21511,Indian Student Association,ISA Bollywood Bash,02/22/2024 12:00 AM,PC West Ballroom - AB,"$2,550.00",,12/15/2023 11:14:36 PM
21514,American Institute of Chemical Engineers (AIChE),Undergraduation Research Panel,02/22/2024 12:00 AM,SME 248,$93.70,,12/15/2023 11:46:08 PM
21523,Undergraduate MD-PhD Society (UMPS) at UC San Diego,UMPS,02/22/2024 12:00 AM,Eleanor Roosevelt College Room,$349.97,,12/26/2023 5:38:17 PM
21527,Society of Hispanic Students in Law,SOHIL STUDY JAM,02/22/2024 12:00 AM,Raza Centro Space PPCH #104,$195.18,,12/29/2023 8:25:14 PM
21574,Association for Computing Machinery (ACM),Nikhil's Other Hack Placeholder,02/22/2024 12:00 AM,Henry Booker Room,$323.26,,1/12/2024 1:22:49 PM
21460,Cheese Club,Can’t Say Fon-don’t to Fondue!,02/23/2024 12:00 AM,green table room,$228.05,,12/8/2023 9:56:16 PM
21495,Pre-Pharmacy Society @ UC San Diego,Mid-Quarter Social,02/23/2024 12:00 AM,Student Services Center Room 300,$98.16,,12/15/2023 2:11:52 PM
21535,Saltman Quarterly,Winter Insider Launch and General Body Meeting #2,02/23/2024 12:00 AM,Student Center Stage Room & Patio,$589.70,,1/4/2024 4:58:50 PM
21575,Association for Computing Machinery (ACM),Project Work Session: Working,02/23/2024 12:00 AM,SME ASML Room,$323.26,,1/12/2024 1:28:26 PM
21581,Video Game Development Club (VGDC) at UC San Diego,VGDC Alumni Panel,02/23/2024 12:00 AM,CSE 1202,$217.60,,1/12/2024 9:32:02 PM
21582,Institute of Electrical and Electronics Engineers (IEEE),Aerospace Industry Professional Networking Night,02/23/2024 12:00 AM,Qualcomm Conference Center,$350.00,,1/12/2024 5:49:00 PM
21454,Institute of Electrical and Electronics Engineers (IEEE),Quarterly Projects Workathon 2,02/24/2024 12:00 AM,Henry Booker Conference Suite (EBU1-2512),$199.65,,12/8/2023 6:46:31 PM
21516,Triton Smash,UCSD Keebs x Triton Smash,02/24/2024 12:00 AM,Dolores Huerta - Philip Vera Cruz Room,$272.22,,1/3/2024 5:40:46 PM
21534,Society of Women Engineers (SWE),EDGE Internship Workshop and Black History Month DEI Event,02/24/2024 12:00 AM,SME 248 ASML Conference Center,$600.00,,1/4/2024 4:37:48 PM
21549,Nikkei Student Union,Coffee and Cranes,02/25/2024 12:00 AM,"Design and Innovation Building, Room 208",$385.18,,1/12/2024 9:11:39 PM
21599,Triton Gaming,The Loft VR Night,02/25/2024 12:00 AM,The Loft,$855.91,,1/12/2024 10:18:34 PM
21617,International Women's Health Organization (IWHO),Women's Health Kit Making,02/25/2024 12:00 AM,Marshall College Room,$285.19,,1/14/2024 6:27:14 PM
21539,Undergraduate Women in Computing at UC San Diego,Project Teams Showcase,02/26/2024 12:00 AM,ASML Room,$467.64,,1/5/2024 7:31:44 PM
21550,Pre-Pharmacy Society @ UC San Diego,American Pharmacists Association Workshop,02/26/2024 12:00 AM,Skaggs School of Pharmacy and Pharmaceutical Sciences HSEC Classrooms 2+3,$317.18,,1/7/2024 11:08:00 PM
21566,Association for Computing Machinery (ACM),Software Engineering Intern Panel,02/26/2024 12:00 AM,ASML Room,$323.26,,1/11/2024 10:53:34 PM
21584,Boardgames and Boba @ UC San Diego,Tammy Bui,02/26/2024 12:00 AM,Price Center - Ballroom East,$597.00,,1/12/2024 6:15:25 PM
21605,Undergraduate Women in Computing at UC San Diego,Project Teams Showcase,02/26/2024 12:00 AM,ASML Room,$467.64,,1/12/2024 10:35:45 PM
21614,Graphite,Week 8 Event,02/26/2024 12:00 AM,NSB Atrium,$589.20,,1/14/2024 12:18:33 AM
21619,Fronteras Saludables (Healthier Borders),Fronteras Saludables Winter GBM 2,02/26/2024 12:00 AM,Marshall College Room,$349.11,,1/14/2024 7:36:38 PM
21620,Eta Kappa Nu (HKN),Honors Networking Event,02/26/2024 12:00 AM,Qualcomm Conference Center,$600.00,,1/14/2024 10:01:47 PM
* 21636,Muslim Student Association,Social Justice Committee Panel,02/27/2024 12:00 AM,Multipurpose Room,$999.38,,1/19/2024 6:12:34 PM
* 21645,Muslim Student Association,MSA Townhall & Spicy Chicken Fundraiser,02/27/2024 12:00 AM,PC Theater,$880.86,,1/19/2024 6:48:12 PM
21553,Student Involvement Leadership Consultant (SILC),"Dance, Music, and Performance Student Organization Talent Showcase",02/27/2024 12:00 AM,Price Center Ballroom East,"$1,782.30",,1/12/2024 8:19:48 PM
21560,Mixed Student Union,MSU Winter Cultural Night,02/27/2024 12:00 AM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$522.59,,1/11/2024 12:04:16 PM
21565,Association for Computing Machinery (ACM),Hack Staff Placeholder,02/27/2024 12:00 AM,Henry Booker Room,$349.97,,1/11/2024 10:47:36 PM
21567,Society of Women Engineers (SWE),SWE Winter GBM #3,02/27/2024 12:00 AM,Qualcomm Room in Jacobs Hall,$345.60,,1/12/2024 12:01:12 AM
21586,Chi Omega,Chi O Carnival Tabling Day 1,02/27/2024 12:00 AM,Library Walk,$660.00,,1/12/2024 6:20:26 PM
21601,Undergraduate Bioinformatics Club (UBIC),Mentor-Mentee Mini Journal Club,02/27/2024 12:00 AM,Zweifach Library,$42.89,,1/12/2024 10:24:54 PM
21611,American Institute of Chemical Engineers (AIChE),Professional development event,02/27/2024 12:00 AM,SME 248,$94.78,,1/12/2024 11:47:01 PM
21623,Society of Asian Scientists and Engineers at UC San Diego,SASE GBM 3,02/27/2024 12:00 AM,ERC Room in Price Center,$597.79,,1/16/2024 10:53:02 PM
21633,Beautiful Mind Project @ UC San Diego,Self Harm Workshop,02/27/2024 12:00 AM,Price Center Marshall Room,$599.75,,1/19/2024 7:54:44 PM
21634,NanoEngineering and Technology Society,NETS Big Little Social,02/27/2024 12:00 AM,Price Center Green Table Room,$350.00,,1/19/2024 11:23:13 AM
21531,American Chemical Society Student Affiliates (ACSSA),Chemistry Career Day,02/28/2024 12:00 AM,Student Center Stage Room and Patio,$599.99,,1/2/2024 3:23:28 PM
21532,Nikkei Student Union,NSU 23rd Annual Culture Show Rehearsal,02/28/2024 12:00 AM,Price Center Ballroom | East,$450.00,,1/12/2024 9:05:22 PM
21551,Sports Medicine Association at UC San Diego,Sports Medicine Association GBM,02/28/2024 12:00 AM,Green Table Room (Price Center),$329.35,,1/8/2024 6:32:49 PM
21558,Project in a Box,Dhilan Sunanda Bong,02/28/2024 12:00 AM,EnVision,$349.00,,1/11/2024 9:50:06 AM
21569,Association for Computing Machinery (ACM),Nolan's Placeholder Event,02/28/2024 12:00 AM,SME ASML Room,$342.65,,1/12/2024 10:42:22 AM
21571,Institute of Electrical and Electronics Engineers (IEEE),IEEE Book Club Meeting,02/28/2024 12:00 AM,Henry Booker Conference Suite (EBU1-2512),$87.12,,1/12/2024 12:42:23 PM
21585,Chi Omega,Chi O Carnival Tabling Day 2,02/28/2024 12:00 AM,Library Walk,$805.50,,1/12/2024 6:07:18 PM
21595,Association for Computing Machinery (ACM),Study Jam,02/28/2024 12:00 AM,DIB 202/208,$313.23,,1/12/2024 9:02:40 PM
21626,TEDx@UCSanDiego,"Winter Salon: ""Reality Check""",02/28/2024 12:00 AM,The Loft,$600.00,,1/18/2024 12:20:02 PM
21635,Sigma Eta Pi,Week 8 GBM,02/28/2024 12:00 AM,Design and innovation building,$348.84,,1/19/2024 12:02:26 PM
21650,Institute of Electrical and Electronics Engineers (IEEE),Design in Practice,02/28/2024 12:00 AM,Qualcomm Room in Jacobs Hall,$350.00,,1/19/2024 10:36:38 PM
* 21572,National Arab American Medical Association (NAAMA) NextGen,National Arab American Medical Association (NAAMA) NextGen Baklawa and Kanafa Sale,02/29/2024 12:00 AM,Library Walk (1973 Block),$250.00,,1/12/2024 12:52:26 PM
21528,Society of Hispanic Students in Law,SOHIL Eboard meeting and Study Jam,02/29/2024 12:00 AM,Raza Centro Space PPCH #104,$195.18,,12/29/2023 8:39:34 PM
21541,Undergraduate Women in Computing at UC San Diego,Leap Year Movie!,02/29/2024 12:00 AM,ASML Room,$42.90,,1/5/2024 7:42:21 PM
21562,Musicians Club @ UC San Diego,Open Mic #3,02/29/2024 12:00 AM,The Hump,$208.15,,1/17/2024 2:15:52 PM
21563,Pre-Medical APAMSA at UC San Diego,PATH Social,02/29/2024 12:00 AM,Marshall Room,$344.80,,1/11/2024 7:24:51 PM
21570,Music and Memory at UC San Diego,Music and Memory Winter Banquet,02/29/2024 12:00 AM,Price Center Forum,$593.48,,1/12/2024 12:11:42 PM
21576,Association for Computing Machinery (ACM),Hack Placeholder Week 8,02/29/2024 12:00 AM,SME ASML Room,$349.97,,1/12/2024 2:00:27 PM
21587,Chi Omega,Chi O Carnival Tabling Day 3,02/29/2024 12:00 AM,Library Walk,$256.10,,1/12/2024 6:26:55 PM
21607,Undergraduate Women in Computing at UC San Diego,Leap Year Movie!,02/29/2024 12:00 AM,ASML Room,$54.18,,1/12/2024 10:51:40 PM
21629,Biomedical Engineering Society (BMES),BMES Social Midterm Study Social,02/29/2024 12:00 AM,PFBH 291,$143.23,,1/19/2024 2:58:01 PM
21552,UFGM Initiative,UFGM Boba Fundraiser,03/01/2024 12:00 AM,Library Walk Space 1989,$430.00,,1/10/2024 8:04:25 AM
21580,Chi Omega,Chi O Carnival Tabling Day 4,03/01/2024 12:00 AM,Library Walk,$600.00,,1/12/2024 5:35:54 PM
21597,Chi Omega,Chi O Carnival Tabling Day 4,03/01/2024 12:00 AM,Library Walk,$306.00,,1/12/2024 10:06:23 PM
21610,Association for Computing Machinery (ACM),Data to Design: Mastering Visualization & Infographics,03/01/2024 12:00 AM,DIB 208,$595.06,,1/12/2024 11:34:32 PM
21631,Institute of Electrical and Electronics Engineers (IEEE),IEEE Game Night,03/01/2024 12:00 AM,SME 248 ASML Conference Center,$312.48,,1/18/2024 8:57:32 PM
21639,Zor at UC San Diego,"Jhoomti Shaam at 1318 11th St, Santa Monica, CA 90401",03/01/2024 12:00 AM,"1318 11th St, Santa Monica, CA 90401","$1,620.00",,1/19/2024 1:27:43 PM
21648,Deejays and Vinylphiles Club,DVC Presents: BOILER ROOM 360,03/01/2024 12:00 AM,The Loft,$448.82,,1/19/2024 8:23:38 PM
21649,Eta Kappa Nu (HKN),On Campus Tour with Clark Middle School,03/01/2024 12:00 AM,Warren Mall,$193.73,,1/19/2024 9:10:52 PM
21659,Institute of Electrical and Electronics Engineers (IEEE),Introduction to Computer Vision and Image Processing,03/01/2024 12:00 AM,EBU1-2315 in Jacobs Hall,$306.31,,1/19/2024 11:58:38 PM
21533,Nikkei Student Union,NSU 23rd Annual Culture Show,03/02/2024 12:00 AM,Price Center Ballroom | East,$600.00,,1/12/2024 9:06:32 PM
21602,Chi Omega,Chi O Carnival,03/02/2024 12:00 AM,Sun God Lawn,$600.00,,1/12/2024 10:28:29 PM
21651,Turkish Undergrad Organization,Movie Night and Snacks,03/02/2024 12:00 AM,Price Center Green Table Rm,$323.82,,1/19/2024 11:08:28 PM
* 21556,Tau Sigma,induction ceremony,03/03/2024 12:00 AM,price center theatre,$419.77,,1/26/2024 8:33:12 PM
21630,Asian American Christian Fellowship,AACF Brothers Appreciation,03/03/2024 12:00 AM,The Forum,$600.00,,1/18/2024 8:33:28 PM
21632,Fusion Dance Events Association,Fusion XXIV Kickoff,03/03/2024 12:00 AM,PC Ballroom AB,"$2,321.68",,1/18/2024 10:57:33 PM
21411,Musicians Club @ UC San Diego,Musicians’ Club Concert Series II,03/04/2024 12:00 AM,PC East Ballroom,"$1,488.54",,1/25/2024 9:51:52 AM
21555,Sports Medicine Association at UC San Diego,Sports Medicine Association GBM,03/04/2024 12:00 AM,Green Table Room (Price Center),$269.38,,1/10/2024 2:51:49 PM
21625,Triton Actuarial Society,TAS and SUMS Social,03/04/2024 12:00 AM,APM 6402,$300.00,,1/17/2024 7:32:27 PM
21660,Malaysian Student Association,MYSA End-of-Quarter Social,03/04/2024 12:00 AM,Stage Room,$341.53,,1/24/2024 5:54:50 PM
21662,Sports Medicine Association at UC San Diego,Sports Medicine Association GBM,03/04/2024 12:00 AM,Student Services Center- Conference Room 554,$100.00,,1/22/2024 4:31:39 PM
21647,Biomedical Engineering Society (BMES),BMES Winter GBM #2,03/05/2024 12:00 AM,Price Center Theater,$592.63,,1/19/2024 8:19:24 PM
21677,Student Entrepreneurs Network,General Body Member Meeting,03/05/2024 12:00 AM,"Wells Fargo Hall, 5th Floor Bullpen Conference Space",$350.00,,1/25/2024 11:31:57 AM
21540,Undergraduate Women in Computing at UC San Diego,GBM #3,03/06/2024 12:00 AM,Qualcomm Room,$574.88,,1/5/2024 7:36:46 PM
21606,Undergraduate Women in Computing at UC San Diego,GBM #3,03/06/2024 12:00 AM,Qualcomm Room,$574.88,,1/12/2024 10:44:19 PM
21624,Project in a Box,Pibby's BDay Social,03/06/2024 12:00 AM,EnVision,$600.00,,1/17/2024 10:05:15 AM
21638,Sigma Eta Pi,Week 9 GBM,03/06/2024 12:00 AM,Design & innovation building,$348.84,,1/19/2024 12:11:14 PM
21654,American Institute of Chemical Engineers (AIChE),Board Game Social,03/06/2024 12:00 AM,SME 248,$142.72,,1/19/2024 11:25:12 PM
21672,Alpha Epsilon Delta Pre-Health Professional Honor Society,AED Winter GBM 4: Symposium,03/06/2024 12:00 AM,Student Center - Stage Room and Patio,$600.00,,1/23/2024 11:18:52 AM
21675,Armenian Student Association,Lotto Game Night,03/06/2024 12:00 AM,Red Shoe Room,$370.98,,1/24/2024 11:59:13 PM
21688,Pre-Pharmacy Society @ UC San Diego,We Care Bags Event,03/06/2024 12:00 AM,Price Center ERC Room,$88.25,,1/26/2024 5:01:23 PM
21441,Chinese Global Community,CGC Spring recruitment info section,03/07/2024 12:00 AM,Forum,$600.00,,12/7/2023 2:12:15 PM
21524,Undergraduate MD-PhD Society (UMPS) at UC San Diego,UMPS,03/07/2024 12:00 AM,Bear Room,$347.97,,12/26/2023 5:46:21 PM
21546,Society of Hispanic Students in Law,SOHIL GBM Know your rights,03/07/2024 12:00 AM,Raza Centro Space PPCH #104,$195.18,,1/5/2024 11:24:57 PM
21646,Triton NeuroTech,Triton NeuroTech Project Showcase,03/07/2024 12:00 AM,Henry Booker Room,$598.76,,1/19/2024 7:43:36 PM
21653,Undergraduate Bioinformatics Club (UBIC),Study Social,03/07/2024 12:00 AM,PFBH Library,$42.89,,1/19/2024 11:19:37 PM
21682,Student Entrepreneurs Network,UC San Diego Student Entrepreneurs Leaders Summit,03/07/2024 12:00 AM,"Wells Fargo Hall, Rady Multi Purpose Room 2","$2,000.00",,1/25/2024 12:18:29 PM
21685,Bangali Student Association,Bangla Food Culture,03/07/2024 12:00 AM,Bear Room,$500.00,,1/26/2024 10:54:29 AM
21693,Biomedical Engineering Society (BMES),Translational Medicine Day 2024,03/07/2024 12:00 AM,"Price Center Ballroom AB, Revelle Room, ERC Room, Marshall Room, Green Room West",$396.92,,1/26/2024 8:31:12 PM
* 21692,Animation Club,Animated Movie Screening,03/08/2024 12:00 AM,ERC Room,$280.72,,1/26/2024 6:06:42 PM
21669,Women in Business,International Women's Day Social,03/08/2024 12:00 AM,Matthews Quad,$580.85,,1/23/2024 8:17:25 PM
21676,Video Game Development Club (VGDC) at UC San Diego,Winter End of Quarter Social,03/08/2024 12:00 AM,"Green Table Room, Price Center",$343.73,,1/26/2024 11:57:09 PM
21689,Society of Asian Scientists and Engineers at UC San Diego,SASE Mentor-Mentee Pizookie Party,03/08/2024 12:00 AM,Qualcomm Conference Center,$100.00,,1/26/2024 12:16:37 AM
21691,Redeemer’s Grace Church on Campus at UC San Diego,RGC Doubt Night,03/08/2024 12:00 AM,Huerta-Vera Cruz Room,$423.21,,1/26/2024 2:11:10 PM
21694,Cheese Club,cheesy childhood,03/08/2024 12:00 AM,red shoe room,$349.67,,1/26/2024 9:22:18 PM
* 21690,Anime & Manga Enthusiasts at UC San Diego,Tea Party,03/09/2024 12:00 AM,Forum,$350.00,,1/26/2024 11:52:09 AM
21446,Aequora Ballet Company,Masterclass with Jenny Asseff,03/09/2024 12:00 AM,Wagner Dance Building Room 3,$150.00,,12/7/2023 11:45:49 PM
21453,Institute of Electrical and Electronics Engineers (IEEE),IEEE Winter 2024 Quarterly Projects Showcase,03/09/2024 12:00 AM,Henry Booker Conference Suite (EBU1-2512),$350.00,,12/8/2023 6:41:38 PM
21543,Undergraduate Women in Computing at UC San Diego,EDGE Data Science Workshop and Winter Closing Event,03/09/2024 12:00 AM,CSE Basement Labs and B225,$600.00,,1/5/2024 7:51:27 PM
21670,Women in Business,Annual Conference: Beyond the Blueprint,03/09/2024 12:00 AM,Beyster Auditorium 1W102,$495.00,,1/22/2024 10:43:02 PM
21697,Frequency,Frequency Duly Noted Winter Quarter Concert,03/09/2024 12:00 AM,Price Center Theater,$425.00,,1/26/2024 11:54:55 PM
21695,Boardgames and Boba @ UC San Diego,Last Winter Quarter Game Night,03/10/2024 12:00 AM,Price Center - Forum,$597.00,,1/26/2024 9:46:03 PM
21717,Saudi Students Association @ UC San Diego,SSA Basket Painting,03/10/2024 12:00 AM,Price Center Marshall Room,$19.96,,2/2/2024 11:52:39 PM
21615,Graphite,Week 10 event,03/11/2024 12:00 AM,NSB Atrium,$563.53,,1/14/2024 12:27:58 AM
21712,Eta Kappa Nu (HKN),WI24 EMG Workshop,03/11/2024 12:00 AM,ASML Conference Room,$199.34,,2/2/2024 6:10:40 PM
21716,Saudi Students Association @ UC San Diego,SSA Jalsa,03/11/2024 12:00 AM,Price Center Green table room,$58.17,,2/2/2024 11:39:00 PM
21678,Student Entrepreneurs Network,General Body Member Meeting,03/12/2024 12:00 AM,"Wells Fargo Hall, Rady Sky Pavilion",$600.00,,1/25/2024 11:38:53 AM
21699,Symphonic Student Association,Chamber Orchestra Reception WI24,03/12/2024 12:00 AM,Mandeville Auditorium (East Room),$458.45,,1/28/2024 1:31:04 PM
21711,Institute of Electrical and Electronics Engineers (IEEE),IEEE Bash Scripting Workshop,03/12/2024 12:00 AM,SME 248 ASML Conference Center,$263.60,,2/2/2024 5:50:51 PM
21714,American Medical Student Association,AMSA Alumni Panel,03/12/2024 12:00 AM,Price Center- Bear Room,$587.45,,2/2/2024 11:04:10 PM
21628,Design Co,End-of-Quarter Celebration,03/13/2024 12:00 AM,"Design and Innovation Building, Room 208",$39.80,,1/18/2024 5:19:55 PM
21641,Project in a Box,Study Jam,03/13/2024 12:00 AM,EnVision,$349.11,,1/19/2024 4:37:15 PM
21525,Undergraduate MD-PhD Society (UMPS) at UC San Diego,UMPS,03/14/2024 12:00 AM,Bear Room,$349.97,,12/26/2023 5:52:49 PM
21542,Undergraduate Women in Computing at UC San Diego,Pi Day Social!,03/14/2024 12:00 AM,Qualcomm Room,$102.56,,1/5/2024 7:45:49 PM
21564,Society of Hispanic Students in Law,SOHIL GBM and Movie Night,03/14/2024 12:00 AM,Raza Centro Space PPCH #104,$195.18,,1/11/2024 9:59:42 PM
21608,Undergraduate Women in Computing at UC San Diego,Pi Day Social!,03/14/2024 12:00 AM,Qualcomm Room,$107.96,,1/12/2024 10:57:37 PM
21684,Taiwanese American Student Association,Study Jam,03/14/2024 12:00 AM,Green Table Room and Red Shoe Room in Price Center,$363.65,,1/30/2024 2:13:30 PM
21696,American Institute of Chemical Engineers (AIChE),Winter Study Jams,03/14/2024 12:00 AM,SME 348,$107.21,,1/26/2024 10:57:43 PM
21627,Keyboard Club at UC San Diego,Keyboard Wine & Dine,03/15/2024 12:00 AM,The Loft,$574.88,,1/18/2024 2:42:53 PM
21700,Saudi Students Association @ UC San Diego,Movie Night,03/15/2024 12:00 AM,Price Center Warren room,$57.67,,1/28/2024 11:23:01 PM
21705,Multi-Identity Art Collective,End-Of-Quarter Zine Showcase,03/15/2024 12:00 AM,LGBTQ Center,$349.97,,2/1/2024 11:07:30 AM
21713,hkn,Consistency Model Workshop,03/15/2024 12:00 AM,Henry Booker Room,$199.34,,2/2/2024 6:14:26 PM
21707,Asian American Christian Fellowship,AACF Reflection and Relaxation,03/18/2024 12:00 AM,Student Center Stage Room & Patio,$407.30,,2/1/2024 10:25:18 AM
21679,Student Entrepreneurs Network,General Body Member Meeting,03/19/2024 12:00 AM,"Wells Fargo Hall, Rady Sky Pavilion",$600.00,,1/25/2024 11:40:20 AM
21680,Student Entrepreneurs Network,General Body Member Meeting,04/02/2024 12:00 AM,"Wells Fargo Hall, Rady Sky Pavilion",$600.00,,1/25/2024 11:43:15 AM
* 21759,Anime & Manga Enthusiasts at UC San Diego,Spring GBM 1,04/03/2024 12:00 AM,Price Center Theater,$350.00,,2/20/2024 8:19:11 PM
