FIN-ID #,ORGANIZATION,NAME OF EVENT,DATE,VENUE,AWARDED,TRANSACTION ID,UPDATED
24107,American Medical Student Association,AMSA Fall GBM 3,11/04/2025 7:30 PM,Price Center Forum,$491.75,,9/28/2025 6:11:55 PM
23810,Biological Sciences Student Association,Dine with a PI,11/05/2025 12:00 AM,Price Center Ballroom A,$484.88,,10/21/2025 9:18:07 AM
24127,Association for Computing Machinery (ACM),Hack School 4: Databases and Deployment,11/05/2025 12:00 AM,Henry Booker Room,$548.18,,10/2/2025 9:54:40 PM
24131,Mixed Student Union,Dia de Los Muertos Celebration,11/05/2025 12:00 AM,Price Center Cross Cultural Center Artspace,$99.70,,10/3/2025 12:51:45 PM
24121,Alpha Epsilon Delta Pre-Health Professional Honor Society,Alpha Epsilon Delta GBM #3 Med School Admissions: Expert Tips From a Current Resident,11/05/2025 5:45 PM,Price Center Ballroom B,$748.05,,10/7/2025 4:55:24 PM
24120,Pre-Pharmacy Society @ UC San Diego,Mentor-Mentee Speed Dating,11/05/2025 6:00 PM,CSEC 2 & 3,$190.00,,10/10/2025 11:22:56 PM
24114,Project in a Box,Fall W6 Project Committee,11/05/2025 7:00 PM,Envision,$300.00,,10/1/2025 8:22:28 PM
24105,Origami Folders at UC San Diego,Origami Folders Meeting,11/06/2025 5:00 PM,Revelle College Room,$118.00,,9/26/2025 10:20:45 PM
24130,Undergraduate Bioinformatics Club (UBIC),4 Year Planning,11/06/2025 5:00 PM,Rec-RIMAC Triton Conference Room,$157.50,,10/2/2025 10:55:42 PM
24139,Society of Hispanic Students in Law,Criminal law Panel,11/06/2025 5:30 PM,RRC 104,$234.60,,10/3/2025 4:05:15 PM
24102,Society of Women Engineers (SWE),Project Team Meet #1: Proximity Sensor w/ SASE,11/06/2025 6:00 PM,"Henry Booker Room, Jacobs Hall",$249.03,,9/26/2025 11:14:07 AM
24155,American Institute of Chemical Engineers (AIChE),Interview Prep Intern Panel,11/06/2025 6:00 PM,Price Center Bear Room,$299.54,,10/3/2025 8:56:43 PM
24135,Muslim Student Association,GBM 3,11/06/2025 7:30 PM,SSC- Multi Purpose Room,$731.61,,10/3/2025 7:42:32 PM
24104,BRASA,GBM,11/06/2025 8:00 PM,Price Center - Warren College Room,$333.09,,10/2/2025 10:07:23 PM
24103,Triton Minecraft,Triton Minecraft In-House,11/07/2025 12:00 AM,Bear Room,$177.00,,9/27/2025 11:07:08 AM
24112,Muslim Student Association,Jummah Brunch Week 6,11/07/2025 11:00 AM,CCC Communidad,$97.43,,10/3/2025 6:38:13 PM
24133,Women's Club Basketball @ UC San Diego,UC Irvine at Uc Irvine Recreation Center,11/08/2025 12:00 AM,Uc Irvine Recreation Center,$215.00,,10/3/2025 2:27:38 PM
24174,International Health Collective,F25 GBM #2,11/09/2025 11:00 AM,Forum,$800.00,,10/7/2025 3:45:50 PM
23988,Boardgames and Boba @ UC San Diego,Board Game and Boba Fall Quarter Game Night #1,11/10/2025 12:00 AM,Stage Room & Patio,$668.26,,10/13/2025 3:43:14 PM
24142,Undergraduate Women in Computing at UC San Diego,BPC Committee Work Day,11/10/2025 4:00 PM,Tata Hall 3103,$36.96,,10/3/2025 5:26:42 PM
24203,Movimiento Estudiantil Chicanx por Activismo (MEChA),MEChA Week 7 General Body Meeting (GBM),11/10/2025 5:00 PM,Cross Cultural Center,$350.00,,10/13/2025 4:44:10 PM
24173,Health Disparities Initiative,GBM #1,11/10/2025 6:30 PM,Price Center Revelle College Room,$339.41,,10/6/2025 11:38:17 PM
24177,San Diego Indonesian Association (SDIA),SDIA General Body Meeting,11/10/2025 7:00 PM,Price Center Green Table Room,$197.55,,10/8/2025 6:10:12 PM
24109,Graphite,Graphite Week 7 GBM,11/11/2025 6:30 PM,NSB Auditorium,$148.07,,11/5/2025 10:14:31 AM
24136,Mixed Student Union,Cultural Night,11/12/2025 12:00 AM,Price Center Cross Cultural Center Artspace,$301.59,,10/3/2025 9:42:21 PM
24138,Muslim Student Association,Pop Up Brunch,11/12/2025 10:00 AM,SSC- Matthews Quad,$450.00,,10/3/2025 6:48:09 PM
24144,Undergraduate Women in Computing at UC San Diego,Project Teams Meetup 3,11/12/2025 4:00 PM,B225,$64.33,,10/3/2025 5:34:27 PM
* 24229,Scripps Education Association,GBM 4,11/12/2025 5:00 PM,Vaughan 100,$284.73,,10/10/2025 9:10:57 PM
24199,Eta Kappa Nu (HKN),Dress the Part,11/12/2025 6:30 PM,Henry Booker Room,$188.56,,10/10/2025 10:40:44 AM
24115,Project in a Box,Fall W7 Project Committee,11/12/2025 7:00 PM,Envision,$300.00,,10/1/2025 8:30:35 PM
24156,Saltman Quarterly,Saltman Quarterly GBM 1 + Fall Insider Launch Party,11/12/2025 7:00 PM,Stage Room,$720.00,,10/3/2025 9:11:11 PM
24211,Association for Computing Machinery (ACM),ACM Cafe: Diwali Edition,11/12/2025 7:00 PM,DIB 202/208,$344.62,,10/10/2025 3:46:37 PM
24169,Model United Nations at UC San Diego,Model United Nations at UC Santa Barbara at UC Santa Barbara,11/13/2025 12:00 AM,UC Santa Barbara,"$3,000.00",,10/6/2025 5:16:06 PM
24145,Undergraduate Women in Computing at UC San Diego,Keychain Charm Social,11/13/2025 2:00 PM,CSE 1202,$74.47,,10/3/2025 5:40:01 PM
24162,Undergraduate Bioinformatics Club (UBIC),Brushes & Boba,11/13/2025 4:30 PM,Zweifach Library (Powell-Focht Bioengineering Building),$222.50,,10/4/2025 1:41:34 PM
24170,Society of Cosmetic Chemists at UC San Diego,SCC Lip Gloss Feedback Panel,11/13/2025 5:00 PM,Warren College Room,$339.00,,10/6/2025 9:36:38 PM
24241,Origami Folders at UC San Diego,Origami Folders Meeting,11/13/2025 5:00 PM,Price Center - Revelle College Room,$118.00,,10/10/2025 11:48:47 PM
24207,Society of Hispanic Students in Law,Know Your Student Rights with AS Office,11/13/2025 5:30 PM,RRC 104,$234.60,,10/10/2025 3:11:54 PM
* 24216,Pre-Pharmacy Society @ UC San Diego,UCSF GBM,11/13/2025 6:00 PM,Governance Chambers PC 4th Floor,$200.00,,10/10/2025 4:59:21 PM
24123,Society of Women Engineers (SWE),Project Teams Meeting #2: Proximity Sensor w/ SASE,11/13/2025 6:00 PM,Qualcomm Conference Center,$249.03,,10/2/2025 2:32:03 PM
24128,Triton Software Engineering,TSE FA25 All Hands 2,11/13/2025 6:00 PM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$499.34,,10/2/2025 10:15:15 PM
24161,SPARK,SPARK GBM #4,11/13/2025 6:00 PM,Student Services Center Conference Room 300,$97.36,,10/3/2025 11:55:46 PM
24163,Undergraduate Bioinformatics Club (UBIC),Chalk Talk w/ Professor Trey Ideker,11/13/2025 6:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$105.60,,10/4/2025 2:36:45 PM
24236,First Generation Student Alliance,GBM #3,11/13/2025 6:00 PM,Price center - Bear Room,$551.60,,10/10/2025 11:40:48 PM
* 24110,American Institute of Aeronautics and Astronautics,AIAA GBM,11/13/2025 7:00 PM,Marshall College Room - Price Center,$122.80,,10/29/2025 12:02:44 PM
24235,Health and Medical Professions Preparation Program (HMP3),Stepping Stone Careers Panel,11/13/2025 7:00 PM,Green Table Room,$169.09,,10/27/2025 3:52:24 AM
24214,Cognitive Science Student Association,Intro to R and Neural Networks Workshop,11/13/2025 8:00 PM,Price Center ERC room,$212.90,,10/10/2025 5:27:33 PM
24124,Society of Women Engineers (SWE),Shadow Day,11/14/2025 9:00 AM,Qualcomm Conference Center,$429.06,,10/2/2025 2:41:32 PM
24134,Muslim Student Association,Jummah Week 7,11/14/2025 11:00 AM,CCC Communidad,$97.43,,10/3/2025 6:40:05 PM
24238,Architecture at UC San Diego,AutoCAD Workshop,11/14/2025 2:45 PM,RWAC 0424,$299.00,,10/10/2025 11:08:59 PM
24143,Undergraduate Women in Computing at UC San Diego,AI/ML in Daily Research,11/14/2025 4:00 PM,CSE B225,$32.98,,10/3/2025 5:33:51 PM
24119,ECE Undergraduate Student Council,ECE USC Intern Panel,11/14/2025 5:00 PM,"Henry Booker Room, Jacobs Hall",$282.28,,10/9/2025 1:34:41 PM
24108,Video Game Development Club (VGDC) at UC San Diego,Game Night Social,11/14/2025 6:00 PM,Dolores Huerta Room,$52.98,,10/10/2025 1:09:39 AM
24165,Triton Quantitative Trading,TQT GBM 3,11/14/2025 6:00 PM,CSE 1202,$336.03,,10/5/2025 1:22:53 PM
24158,Women's Club Basketball @ UC San Diego,UCLA Women's Basketball Club at UCLA Recreation Center,11/15/2025 12:00 AM,UCLA Recreation Center,$285.00,,10/3/2025 10:16:26 PM
* 24184,Undergraduate Women in Computing at UC San Diego,Fall '25 Beginners' Programming Competition,11/15/2025 3:00 PM,CSE Basement and CSE 1202,,,10/9/2025 9:40:54 PM
24180,NanoEngineering and Technology Society,Fall Faculty Mixer,11/17/2025 1:00 PM,SME 248 (ASML Conference Center),$559.09,,10/9/2025 12:22:56 PM
24205,Movimiento Estudiantil Chicanx por Activismo (MEChA),MEChA Week 8 General Body Meeting (GBM),11/17/2025 5:00 PM,Cross Cultural Center,$300.00,,10/13/2025 4:45:02 PM
24223,Pre-Pharmacy Society @ UC San Diego,7-Year Program/Skaggs GBM,11/17/2025 6:00 PM,Price Center Marshall Room,$431.00,,10/10/2025 6:56:46 PM
24231,Health and Medical Professions Preparation Program (HMP3),Breaking into Lab,11/17/2025 7:00 PM,Warren College Room,$283.17,,10/27/2025 3:52:39 AM
24191,Muslim Student Association,GBM 4,11/17/2025 7:30 PM,Multi Purpose Room SSC,$800.00,,10/10/2025 9:40:11 PM
* 24213,Pre-Medical APAMSA at UC San Diego,GBM #2: The Pre-Med Timeline,11/18/2025 12:00 AM,Price Center-Roosevelt College Room,$296.96,,11/3/2025 2:25:40 PM
24189,NanoEngineering and Technology Society,NETS Coffee Talk,11/18/2025 11:30 AM,SME 348,$210.97,,10/9/2025 11:29:27 PM
24150,Undergraduate Women in Computing at UC San Diego,Research Ready with WIC,11/18/2025 5:00 PM,ASML,$157.84,,10/30/2025 10:44:42 AM
24239,Scripps Education Association,REU Workshop,11/18/2025 5:00 PM,Price Center - Eleanor Roosevelt College Room,$276.00,,10/19/2025 2:22:27 PM
24185,Association for Computing Machinery (ACM),AI Movie Night,11/18/2025 6:00 PM,CSE 1202,$86.20,,10/9/2025 2:20:22 PM
24192,Graphite,Graphite Week 8 GBM,11/18/2025 6:30 PM,NSB Auditorium,$148.07,,10/10/2025 12:41:45 AM
24234,Society of Women Engineers (SWE),SWE GBM 3,11/18/2025 6:30 PM,"Henry Booker Room, Jacobs Hall",$454.05,,10/10/2025 9:46:52 PM
24178,Health and Medical Professions Preparation Program (HMP3),HMP3 GBM #2,11/18/2025 7:00 PM,Bear Room,$599.52,,10/8/2025 6:28:36 PM
24202,American Medical Student Association,AMSA Fall GBM#4,11/18/2025 7:00 PM,Price Center Ballroom A,$610.94,,10/10/2025 2:05:03 PM
24268,Sustainable Investment Group,Stock Pitch Competition,11/18/2025 7:00 PM,Otterson 1S113,$243.85,,10/17/2025 9:02:35 PM
24064,Chancellor's Scholars Alliance,CSA Game Night,11/19/2025 12:00 AM,Retirement Resource Center (RRC),$283.50,,11/5/2025 10:08:29 AM
24222,Mixed Student Union,Fall GBM,11/19/2025 12:00 AM,Price Center Cross Cultural Center Artspace,$269.38,,10/10/2025 6:35:27 PM
24206,Cheese Club,Fondue & Film Night: A Cheesy Finale,11/19/2025 3:00 PM,Bear Room,$399.10,,10/10/2025 5:36:50 PM
24164,Undergraduate Bioinformatics Club (UBIC),Gingerbread House Making,11/19/2025 5:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$54.32,,10/4/2025 3:00:57 PM
24181,"Ecology, Behavior and Evolution Club at UC San Diego",EBE Club Organism Debate GBM,11/19/2025 5:00 PM,Price Center - Warren College Room,$210.00,,10/9/2025 12:25:35 AM
24265,Alpha Epsilon Delta Pre-Health Professional Honor Society,Fall 2025 Symposium,11/19/2025 5:00 PM,Price Center Ballroom A,$653.00,,10/17/2025 7:17:29 PM
24269,Sustainable Investment Group,Quantathon,11/19/2025 5:00 PM,PEB 721,$144.36,,11/3/2025 1:56:48 PM
24168,Bangladeshi Student Association,BSA Game/Trivia Night,11/19/2025 6:00 PM,Eleanor Roosevelt College Room,$179.79,,10/6/2025 4:19:35 PM
24193,Video Game Development Club (VGDC) at UC San Diego,Pre-Professional Panel,11/19/2025 6:00 PM,CSE 1202,$263.48,,10/10/2025 1:07:32 AM
24219,Biological Sciences Student Association,BSSA Mentor-Mentee Reveal,11/19/2025 6:00 PM,Price Center Ballroom East,$534.44,,11/4/2025 12:06:05 PM
24228,Society of Cosmetic Chemists at UC San Diego,SCC Claw Clip Social,11/19/2025 6:00 PM,Student Center - Dolores Huerta - Philip Vera Cruz Room,$161.63,,10/27/2025 3:44:31 AM
24116,Project in a Box,Fall W8 Project Committee,11/19/2025 7:00 PM,Envision,$300.00,,10/1/2025 8:33:03 PM
24230,Political Voices for Change At UC San Diego,Kashmir Event,11/19/2025 7:00 PM,Multi Purpose Room,$500.00,,10/10/2025 9:26:02 PM
24218,Association for Computing Machinery (ACM),Craft and Connect,11/20/2025 12:00 AM,Henry Booker Room,$278.00,,10/10/2025 5:50:00 PM
24148,Undergraduate Women in Computing at UC San Diego,WIC x SCC x WIB Picnic Social,11/20/2025 5:00 PM,Sun God Lawn,$125.58,,10/3/2025 6:00:00 PM
24172,Undergraduate Bioinformatics Club (UBIC),Scientific Communication,11/20/2025 5:00 PM,Zweifach Library (Powell-Focht Bioengineering Building),$75.87,,10/6/2025 10:43:00 PM
24208,Beta Alpha Psi,BAP Friendsgiving,11/20/2025 5:00 PM,Rec-RIMAC Annex The Dugout Conference Room,$250.00,,10/10/2025 3:23:30 PM
24237,Pilipino Undergraduate Society for Health,PUSH Fall Quarter GBM 4 AI In Healthcare,11/20/2025 5:00 PM,Price Center Governance Chambers,$188.56,,10/10/2025 11:02:48 PM
24251,Origami Folders at UC San Diego,Origami Folders Meeting,11/20/2025 5:00 PM,Warren College Room,$120.00,,10/15/2025 8:05:58 PM
24197,Eta Kappa Nu (HKN),Trivia Night,11/20/2025 5:30 PM,Henry Booker Room,$245.67,,10/10/2025 12:13:37 PM
24272,Latinx Advancing in Math and Physics (LAMP) at UC San Diego,Tertulias y Teorias,11/20/2025 5:30 PM,Raza,$37.50,,10/17/2025 11:54:43 PM
24129,Undergraduate MD-PhD Society (UMPS) at UC San Diego,UMPS Vitals Clinic,11/20/2025 6:00 PM,Bear Room at Price Center,$200.10,,10/2/2025 10:31:32 PM
24188,Institute of Electrical and Electronics Engineers (IEEE),Christmas Tree Soldering Workshop,11/20/2025 6:00 PM,Envision Makerspace,$220.00,,10/9/2025 9:20:26 PM
24220,Malaysian Student Association,MYSA Thanksgiving Game Night,11/20/2025 6:00 PM,Price Center Marshall College Room,$250.00,,10/10/2025 6:28:39 PM
24252,Armenian Student Association,Armenian Thanksgiving,11/20/2025 6:00 PM,Eleanor Roosevelt College Room,$200.15,,10/16/2025 9:04:23 AM
24204,Scientific Experiments to Amaze and Motivate,SEAM GBM #4,11/20/2025 8:00 PM,Price Center Red Shoe Room,$160.55,,10/10/2025 2:24:06 PM
24198,Society of Asian Scientists and Engineers at UC San Diego,MxM SASEgiving Game Night,11/21/2025 12:00 AM,Qualcomm Conference Centre,$596.78,,10/10/2025 9:46:09 PM
24225,International Health Collective,F25 Friendsgiving Social,11/21/2025 6:30 AM,Huerta-Vera Cruz,$200.00,,10/10/2025 7:23:11 PM
24024,Triton Baja,Triton BAJA GBM,11/21/2025 2:30 PM,Bear Room (Price Center),$399.80,,11/5/2025 9:05:53 AM
24146,Undergraduate Women in Computing at UC San Diego,Build a Handwritten Digits Classifier,11/21/2025 4:00 PM,B225,$17.99,,10/3/2025 5:58:28 PM
24194,Bleeding Hearts Poetry Collective,Bleeding Hearts Poetry Collective Harvest of Words,11/21/2025 4:00 PM,Sixth College Room,$0.00,,11/3/2025 11:48:31 PM
24201,Chem-E-Car Project,Chem-E-Car Team Bonding,11/21/2025 4:00 PM,Price Center - Marshall College Room,$398.68,,10/10/2025 12:49:37 PM
24256,Pandora Forum at UC San Diego,Samhain Soiree,11/21/2025 4:00 PM,"Green Table Room, Price Center",$302.53,,10/16/2025 8:02:29 PM
24233,Scripps Education Association,GBM 5,11/21/2025 5:00 PM,Vaughan 100,$290.75,,10/10/2025 9:39:44 PM
24250,Muslim Tech Collaborative at UC San Diego,MTC Dark AI,11/21/2025 5:00 PM,Price Center Warren College Room,$400.00,,10/15/2025 5:16:07 PM
24212,Triton Brain Injury Network,Jordan Montague,11/21/2025 6:00 PM,Price Center - Marshall College Room,$285.11,,10/10/2025 4:04:34 PM
24122,Mock Trial @ UC San Diego,Mock Trial @ UC Irvine at UC Irvine Campus,11/22/2025 12:00 AM,UC Irvine Campus,"$1,600.00",,10/2/2025 1:18:59 PM
24195,Video Game Development Club (VGDC) at UC San Diego,Fall tinyware (Day 2),11/22/2025 10:00 AM,Marshall College Room,$387.90,,10/10/2025 5:25:37 PM
